id,smiles
C0734,CCCC[n+]1ccccc1
C0735,CC(=C[N+](Cc1ccccc1)(C)C)C
C0736,CCCCCCCCCCCC[n+]1c2ccccc2n(c1N)Cc1ccccc1
C0737,O=Cc1ccc(cc1)OCCCCCCCCCC[N+](C)(C)C
C0738,CC[P+](CC)(CC)C
C0739,CCCCCC[NH+]1C=CN(C1)CCP(=O)(OCC)OCC
C0740,OCC[n+]1cccc(c1)C
C0741,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)C
C0742,C[n+]1ccn(c1)CCCCC(C(S(F)(F)(F)(F)F)(F)F)(F)F
C0743,CCCC[n+]1ccccc1SCc1ccccc1
C0744,CCn1c2cc(Cl)c(cc2[n+](c1Cc1ccccc1)CCC(=O)C)Cl
C0745,CC(CC(c1ccc(cc1)OCCOCC[N+](Cc1ccccc1)(C)C)(C)C)(C)C
C0746,Cn1nn[n+](c1C)N
C0747,OC(=O)CCCCC[N+](C)(C)C
C0749,CCCCCCCCCCCCCCCC[N+](CC(CO)O)(C)C
C0750,CCCC[N+]1(C)CCOCC1
C0751,OCC[n+]1cccc(c1)O
C0752,CC(C(c1ccccc1)C[N+](C)(C)C)C
C0753,CC([N+](C)(C)C)CC1CCCCCCC1
C0754,CCc1ccc(cc1)C(=O)C[n+]1ccn(c1)C
C0755,O=C(c1ccccc1)C[n+]1ccn(c1C(=C)C(C)(C)C)C
C0756,CCCC[N+](CC)(CC)CC
C0757,COC(=O)Cn1cc[n+](c1)CC(=O)c1ccccc1
C0758,CCCCCCCCCCCCOc1ccccc1[N+](CCCCCCCCCC)(C)C
C0759,Cc1cc(C)[n+](c(c1C)C)C
C0760,COc1ccc(cc1)C(=O)C[n+]1c(N)n(c2c1cccc2)N
C0761,CCCCCCCCCCCCn1c(=CC=Cc2n(CCCCCCCCCCCC)c3c([n+]2CCCC(=O)O)cc(c(c3)Cl)Cl)n(c2c1cc(Cl)c(c2)Cl)CCCC(=O)O
C0763,C=CC[N+](CC=C)(CC=C)C
C0764,CCCCCCCCCCCC[N+](Cc1cc(ccc1C)C(C)C)(C)C
C0765,CC[n+]1cn(c2c1cccc2)CCC[Si](C)(C)C
C0766,CCCCCCCCCC[n+]1ccn(c1C)CC=C
C0767,CC[N+](C)(C)C
C0768,CCn1c2cc(Cl)c(cc2n(c1=CC=Cc1[n+](CCCC(=O)O)c2c(n1CC)cc(c(c2)Cl)Cl)CCCC(=O)O)Cl
C0769,CCOC(=O)Cn1c(CC)[n+](c2c1cccc2)CC(=O)c1ccccc1
C0770,C[N+](c1ccccc1)(CCc1ccccc1)C
C0771,[N-]=[N+]=NC1=NC(=N[NH2+]1)N=[N+]=[N-]
C0772,OCCC[N+](Cc1ccccc1)(C)C
C0773,Cn1cc[n+](n1)C
C0774,CC[N+](Cc1cccc(c1)Oc1ccccc1)(CC)CC
C0775,CCCCCCCCCCCCCCCCCC[N+](CCCCCCCCCCCC)(C)C
C0776,C[N+](C1CCCC1)(C)C
C0777,OS(=O)(=O)CCC[n+]1ccccc1
C0778,OC(=O)C[NH3+]
C0779,CC(C[NH2+]CC(C)C)C
C0780,OCC[N+](Cc1cccc(c1C)C)(C)C
C0781,CCCn1nc[n+](c1)CCCCC(C(S(F)(F)(F)(F)F)(F)F)(F)F
C0782,CCCCC[n+]1ccn(c1)C
C0783,O=C(c1ccccc1C[n+]1ccn(c1C)C)Oc1ccc(cc1)N(=O)=O
C0784,C[C@H]([NH3+])C(=O)O
C0785,O=C(c1ccc(cc1)Sc1ccccc1)Cn1cc[n+](c1C)CC(=O)c1ccc(cc1)Sc1ccccc1
C0786,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCC
C0787,CCCCCC[n+]1ccc(cc1)N1CCC(CC1)C
C0788,C=CC[N+](c1ccccc1)(C)C
C0789,OCc1cccc[n+]1C(C)C
C0790,CCCC[N+](CC(=O)OCC)(CCCC)CCCC
C0791,CCCCCC[n+]1cc(C)cc(c1)C
C0792,OCC[n+]1cn(c(c1)C[C@H]1COC(=O)[C@H]1CC)C
C0793,FC(COCC[N+]1(C)CCOCC1)(F)F
C0794,OC[C@@H](n1cc[n+](c1)CC)CC(C)C
C0795,C[n+]1ccn(c1)C(=O)c1ccccc1
C0796,CC[N+](C(c1ccccc1)C)(CC)CC
C0797,C[N+](C1CCCCCC1)(C)C
C0798,CCCCCCCCc1ccc(cc1)[N+](Cc1ccccc1)(C)C
C0799,Cc1cc(C)c(c(c1)C)n1cc[n+](c1)c1c(C)cc(cc1C)C
C0800,CCCCCCCCCCCC[N+](Cc1ccc(cc1)C(=O)c1ccccc1)(C)C
C0801,C[n+]1nc(n(c1C)C)C(F)(F)F
C0802,CC(=C)C[N+](c1cc(C)ccc1O)(C)C
C0803,CCn1c[n+](c(c1c1ccccc1)c1ccccc1)CC
C0804,CC[n+]1cccc(c1)C(=O)C
C0805,CCCC[N+](CC#C)(CC#C)CC=C
C0806,c1ccc(cc1)C[n+]1ccccc1
C0807,c1cc[n+](cc1)CCOc1ccccc1
C0808,Clc1cccc(c1)C[n+]1ccn(c1C)CCC(c1ccccc1)(c1ccccc1)C(=O)N
C0809,COn1cc[n+](c1)CC(=O)c1ccc(cc1)Cl
C0810,Cn1cc[n+](c1)Cc1ccccc1
C0811,CCC[n+]1ccn(c1)C
C0812,Cc1ccccc1C[N+](c1ccccc1)(C)C
C0813,CCCCC[N+](CCCCC)(CC)CC
C0814,C=CC[n+]1ccc(cc1)C#N
C0815,C=CCn1c[n+](c2c1cccc2)CC#C
C0816,FCC[n+]1ccn(c1)CCO[Si](C)(C)C
C0817,CCn1c[n+](c2c1cccc2)CC(=O)c1ccc(cc1)Br
C0818,CCCCC[N+](CCCCC)(C)C
C0819,CCCCCCCCCCCCCCCCCC[N+](CCCCCCCC)(C)C
C0820,O=N(=O)c1ccc(cc1)Cn1c(N)[n+](c2c1cccc2)Cc1ccc(cc1)N(=O)=O
C0821,CCCCCC[N+]1(C)CCCC1
C0822,CCCCCC[N+](CCCCCC)(CC)CC
C0823,CCCCCCCCCCC[N+](CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C)(C)C
C0824,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](cn1C)Cc1ccc(cc1)C
C0825,CCCCCCCCCCCCCCC[N+](Cc1ccccc1)(C)C
C0826,[N-]=[N+]=NCC[n+]1cn(cn1)C
C0827,CCCCCCCCCCCCCCCC[n+]1cn(c2c1cccc2)CC
C0828,OC[C@@H](n1cc[n+](c1)CC)C(C)C
C0829,C=CCn1c[n+](c2c1cccc2)CC
C0830,CCOCCn1c[n+](c2c1cccc2)CC=CC
C0831,CCCCCCCCCCCC[N+](CCCC)(C)C
C0832,CCCCC[N+](CCCCC)(CCCCC)CCCCC
C0833,CC[N+](C1CCCCO1)(C)C
C0834,C[N+](Cc1ccccc1)(CCCCOc1ccccc1)C
C0835,CCCC[n+]1ccn(c1)CC
C0836,CCCCCCCCCCCC[n+]1c(N)n(c2c1cccc2)Cc1ccc(cc1)Cl
C0837,CCC[n+]1c(N)n(c2c1cccc2)Cc1ccccc1
C0838,O=Cc1ccc(cc1)[N+](C)(C)C
C0839,COn1cc[n+](c1)Cc1cc(OC)c(c(c1)OC)OC
C0840,CCCCCCCCCCCC[N+](CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C)(C)C
C0841,c1ccc(cc1)Cn1cc[n+](c1)Cc1ccccc1
C0842,CC(=O)Nc1cn(c([n+]1C)c1ccccc1)c1ccccc1
C0843,CC[NH3+]
C0844,CCCCCCCCCCCCCCCCCC[n+]1cccc(c1)C
C0845,CCCC[n+]1ccc(cc1)C
C0846,Cc1ccc[n+](c1)Cc1ccccc1
C0847,C1CC=C[C@@H](C1)[n+]1ccccc1
C0849,CCCCCCCCCCCC[n+]1ccc(cc1)CCC
C0850,CCCCCCCCCCCCCC[N+](Cc1ccccc1)(C)C
C0851,CC(Cn1c[n+](c2c1cccc2)CC(C)C)C
C0852,OCC[n+]1ccn(c1)C
C0853,CCCCCCCCCCCC[n+]1ccc(cc1)C
C0854,Cn1cc[n+](c1)C(C)C
C0855,CCC=Cc1ccc(cc1)[N+](Cc1ccccc1)(C)C
C0856,CCCC[n+]1ccn(c1)C(C(F)F)(F)F
C0857,N#CCC[n+]1cccc(c1)C
C0858,N#Cc1ccc(cc1)C(=O)C[n+]1ccn(c1)C
C0859,CC(c1ccccc1)C[N+](C)(C)C
C0860,CCOn1cc[n+](c1)Cc1ccc(cc1Cl)Cl
C0861,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](cn1C)Cc1cccc(c1)Cl
C0862,CC[n+]1ccn(c1CC)C
C0863,CCOC(=O)C[N+](CCC)(CCC)CCC
C0864,CCCCCCC[N+](CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C)(C)C
C0865,CCOC(=O)C[N+](CC)(CC)C
C0866,CCCCCCCCCCCc1ccc(cc1)[N+](Cc1ccccc1)(C)C
C0867,NC1CC(C)(C)[NH2+]C(C1)(C)C
C0868,CC[N+]12CCN(CC1)CC2
C0869,C=CC[N+](CC#C)(CC=C)CC=C
C0870,CCSC(=[N+](C)C)N(C)C
C0871,CC[N+]1(C)CCCCC1
C0872,CC[P+](CC)(CC)CC
C0873,O=C1CCC[NH2+]1
C0874,Clc1ccc(cc1)C[n+]1ccn(c1C)CCC(c1ccccc1)(c1ccccc1)C(=O)N
C0875,CCCCCCCCCCCc1n(cc[n+]1CCCCC)Cc1ccccc1
C0876,CC[N+]1(C)CCCC1
C0877,N#CCCC[n+]1cn(cc1c1ccccc1)CCC#N
C0878,CCCCN(C(=O)Cn1cc[n+](c1)C)C
C0879,N#CC[n+]1cc(C)cc(c1)C
C0880,CCCCCCCCCCCCCCCC[N+](CCCC)(CCCC)C
C0881,CCCC[N+]1(C)CCCC(C1)C
C0882,C[n+]1ccc(cc1)C(=O)C
C0883,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](cn1C)Cc1ccc(cc1)Br
C0884,O=N(=O)c1ccc2c(c1)[n+](CCc1ccccc1)cn2CCc1ccccc1
C0885,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](cn1C)Cc1ccccc1C
C0886,CCCCCCCCCCCCCCCCn1c2ccccc2[n+](c1C)CCCCCCCCCCCCCCCC
C0887,O=C(c1ccccc1)C[n+]1cn(cc1C1CCN(CC1)C(=O)C)C(c1ccccc1)(c1ccccc1)c1ccccc1
C0888,CCCCCCCC[n+]1ccn(c1C)C
C0889,CCCCCC[C@H](Cc1cccc[n+]1CCCCCC)C
C0890,[N-]=[N+]=NC1=N[NH2+]C(=N1)C
C0891,ON=Cc1cccc[n+]1CC=C
C0892,C[n+]1ccn(c1)CCC(C(C(C(S(F)(F)(F)(F)F)(F)F)(F)F)(F)F)(F)F
C0893,COc1ccc(cc1)[N+](Cc1ccccc1)(C)C
C0894,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](cn1C)CC(=O)c1ccc(cc1)F
C0895,CCCCCCCOC[n+]1ccn(c1)C
C0896,N#CCC(n1c[n+](c2c1cccc2C)CC(=O)Nc1ccc(cc1)C(=O)OC)C
C0898,Brc1ccc(cc1)C[n+]1ccn(c1C)CCC(c1ccccc1)(c1ccccc1)C(=O)N
C0899,CC(CC(=O)C[N+](C)(C)C)C
C0900,Cc1n(CCCCC(c2ccccc2)(c2ccccc2)C(=O)N)cc[n+]1Cc1ccccc1
C0902,Cn1cc[n+](n1)N
C0903,CC([NH2+]C(C)C)C
C0904,CC[n+]1c(cn(c1C)C)[N+](=O)[O-]
C0905,CCCCc1c[n+](nn1C)C
C0906,CCCCCCCCCCCCC[n+]1ccccc1
C0907,CC[N+](C(C)C)(C(C)C)CC
C0908,CCn1c[n+](c2c1cccc2)CC(=O)c1ccccc1
C0909,OC(=O)c1ccccc1c1[nH]c2c([n+]1C)cccc2
C0910,CCC(C[N+](CC)(CC)CC)C
C0911,N#CC[n+]1c(C)n(c2c1cccc2)CC
C0912,Cc1ccc(cc1)C(=O)C[n+]1cn(c(c1c1ccccc1)c1ccccc1)C
C0913,CCCC[S+](CCCC)CCCC
C0914,CCOC(=O)C[NH3+]
C0915,CCOC[P+](CC)(CC)CC
C0916,CCCCCCCCC(C[N+](C)(C)C)CC
C0917,CCCC[N+](CC(C=C)O)(C)C
C0918,COCC[N+](CC)(C)C
C0920,CCCCCC[n+]1c2cc(Cl)c(cc2n(c1C=CC=c1n(CCCC(=O)O)c2c(n1CCCCCC)cc(c(c2)Cl)Cl)CCCC(=O)O)Cl
C0921,OC(=O)C[n+]1ccccc1
C0922,NC(=O)CC[n+]1ccccc1
C0923,COC(=O)C([NH3+])CO
C0924,C=CC[n+]1cn(c2c1cccc2)C
C0925,BrCCC[n+]1ccc(cc1)C
C0926,C[P+](C)(C)C
C0927,CCCCn1c(N)[n+](c2c1cccc2)CC(=O)OC
C0928,CCCCCCCCn1c[n+](c2c1cccc2)CCCCCCCC
C0929,Cc1ccc(c(c1)C)C(=O)C[n+]1ccn(c1)C
C0930,COc1ccccc1C[n+]1cn(c2c1cccc2)CCC[Si](C)(C)C
C0931,CCCCC[n+]1ccn(c1)CC=C
C0932,CCCC[NH+](CCCC)CCCC
C0933,CCCCCCCCCCCCCCCC[N+](CCCC)(C)C
C0934,C[C@H]1CC[C@@H]([C@H](C1)OC[N+](Cc1ccccc1)(C)C)C(C)C
C0935,OC(=O)C=C[n+]1cccc(c1)C
C0936,N[n+]1ccn(n1)CC=C
C0937,O=C(c1ccccc1)C[n+]1cn(c2c1cc(cc2)N(=O)=O)C
C0938,CCCCCCCCCCCCCC[N+](c1ccccc1OCCCCCCCCCCCC)(C)C
C0939,C=CC[n+]1c(CO)n(c2c1cccc2)CCC#N
C0941,CCCCn1c2cc(Cl)c(cc2n(c1=CC=Cc1[n+](CCCC(=O)O)c2c(n1CCCC)cc(c(c2)Cl)Cl)CCCC(=O)O)Cl
C0942,CCCCCCCCCCCC[N+](COCC)(CC)C
C0943,Cc1[n+](ccn1CCC(c1ccccc1)(c1ccccc1)C(=O)N)Cc1ccc(cc1)c1ccccc1
C0944,C[N+](CCCCc1ccccc1)(C)C
C0945,CCCCCC[n+]1ccn(c1)c1c(C)cc(cc1C)C
C0946,Cc1cc[n+](cc1)CCc1ccccc1
C0947,CC#CC[N+](CC)(CC)CC
C0948,CCCCCCCCCCCCCCCC[N+](CC(=O)OCC)(C)C
C0949,C#CC[n+]1ccn(c1)C=C
C0950,COc1cccc(c1)C(=O)C[n+]1ccn(c1)C
C0951,CCCCCCCc1ccc(cc1)[N+](Cc1ccccc1)(C)C
C0952,CCOC(=O)C[n+]1cn(c2c1cccc2)C
C0953,CC(n1cc[n+](c1)C(C)C)C
C0954,CC(Cn1cc[n+](c1)CC(C)C)C
C0955,COC(=O)Cn1c(C)[n+](c2c1cccc2)CC(=O)c1ccc(cc1)Br
C0956,CCCCCCCC[n+]1c(C)n(c2c1cc(Cl)c(c2)Cl)CCCCCC(=O)O
C0957,CCCCCCCCCCCCCCCC[N+](Cc1ccc(cc1)O)(C)C
C0958,Cn1cc[n+](c1)C
C0959,Cc1ccccc1C[N+](C)(C)C
C0960,C[n+]1cn(c(c1)Cl)C
C0961,CN1N=N[NH+](C1N)N
C0962,CCCCCCCCC[N+](CO[C@@H]1C[C@H](C)CC[C@H]1C(C)C)(C)C
C0963,C[N+]1(C)CCOCC1
C0964,CC[NH2+]C(C(=O)OCC)C
C0965,N#CCC[n+]1ccccc1
C0966,CCN(C(=O)C[n+]1ccn(c1)c1c(C)cc(cc1C)C)CC
C0967,CCCCCCCCCCCC(=O)NCCCC[C@@H](C(=O)OCC)NC(=O)CCCCCCCCCC[n+]1ccn(c1)C
C0968,CC(n1c[n+](c2c1cccc2)C(C)C)C
C0969,BrCCCCCCCCCCCC[n+]1c2ccccc2n(c1N)Cc1ccccc1
C0970,C[N+](O)(C)C
C0971,Cn1cc[n+](c1)CC(=O)c1ccc(cc1)C(=O)N
C0972,O=C(c1ccc(cc1)N(C)C)C[n+]1ccn(c1)Oc1ccccc1
C0973,CCCCCCCC[N+](C)(C)C
C0974,CCCCCCCCCCCC(=O)NCCCC[C@@H](C(=O)OCCCCCCCCCCC[n+]1ccn(c1)C)NC(=O)CCCCC
C0975,Clc1ccc2c(c1)[n+](CC(=O)c1ccccc1)cn2C
C0976,CCCCCCCCCCCCCCCC[n+]1ccn(c1)C
C0977,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](cn1C)Cc1cccc(c1)N(=O)=O
C0978,O=C(OC(C)(C)C)NCCCCCCCCCCC[n+]1c2ccccc2n(c1N)Cc1ccccc1
C0979,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)C
C0980,CCCN1C=C(C[C@@H](NC(=O)C2=CC=CC=C2)C(=O)OC)[N+](CCC)=C1
C0981,CCCC[N+](CC)(CC)C
C0982,COC=C([NH+](C)C)C
C0983,CC(=C)C[N+](c1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C)(C)C
C0984,O=C(c1ccccc1)C[n+]1cn(c(c1C(=O)N)N)C
C0985,C[N+](C)(C)C
C0986,CCCCCCCCCCCC[N+](CCOC(=O)C)(C)C
C0987,CCCCCCCCOCn1cc[n+](c1)COCCCCCCCC
C0988,O=C(c1ccc(cc1)O)CC[N+](C)(C)C
C0989,COC(=O)Cn1c(C)[n+](c2c1cccc2)CC(=O)C
C0990,CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1
C0991,CCC[N+]1(C)COCC1
C0992,CCCCn1nc[n+](c1)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
C0993,CCCCCCCCCCCCCC[n+]1ccn(c1C)Cc1ccccc1
C0994,CCCCCCCCCCCCCCC(C[N+](CCO)(C)C)O
C0995,O=C(c1ccccc1)C[n+]1c(C)n(c2c1cc(cc2)N(=O)=O)C
C0996,CCCCCCCCCCCC[n+]1ccc(cc1)CC
C0997,CCCCCCCCCCCC[n+]1c(N)n(c2c1cccc2)Cc1ccc(cc1)OC
C0998,c1ccc(cc1)Cn1c[n+](c(c1c1ccccc1)c1ccccc1)Cc1ccccc1
C0999,CCCCC([N+](Cc1ccccc1)(C)C)C(=O)OC
C1000,CCCCCCCCCCCC[n+]1c(N)n(c2c1cccc2)Cc1ccc(c(c1)Cl)Cl
C1001,COC(=O)C1CCC[NH2+]1
C1002,c1ccc(cc1)CO[n+]1ccccc1
C1003,FCCC[n+]1nc(n(c1C)C)C(F)(F)F
C1004,Cn1cc[n+]2c1CCC2
C1005,CCOCCn1c[n+](c2c1cccc2)CCc1ccccc1
C1006,CCCCn1cc[n+](c1)CCCC
C1007,NC(=O)CCn1c(C)[n+](c2c1cccc2)CC(=O)c1ccccc1
C1008,FCCC[n+]1ccc(cc1)-c1ccncc1
C1009,C=CCOn1cc[n+](c1)Cc1ccc2c(c1)OCO2
C1010,O=N(=O)c1c(Cn2cc[n+](c2)C(C)(C)C)cc(cc1C(C)(C)C)C(C)(C)C
C1011,CC[N+](C(C)C)(C(C)C)C
C1012,CCC[n+]1ccn(c1)CC=C
C1013,CCCC[N+](CC(=O)OCC)(CC)CC
C1014,CCCCc1c[n+](nn1C)c1ccccc1
C1015,CCC[N+](Cc1ccccc1)(CCC)CCC
C1016,OCc1cc[n+](cc1)CC=C
C1017,Cc1ccc(cc1)C(=O)C[n+]1c(N)n(c2c1cccc2)C
C1018,CCCCCCCCCCCOCn1cc[n+](c1)COCCCCCCCCCCC
C1019,CCC[N+](=C1N(C)COCN1C)C
C1020,c1cc[n+](cc1)c1ccccc1
C1021,Cn1cc[n+](c1)C1(C=C(C(=O)C(=C1)C(C)(C)C)C(C)(C)C)C(C)(C)C
C1022,O=C(c1ccccc1)C[n+]1c2ccccc2n(c1N)N
C1023,COc1c(OC)cccc1C(=O)C[n+]1ccn(c1)C
C1024,CCCCCCCCCCCCCCC[N+](CCO)(C)C
C1025,CCOC(=O)C(=NO)Cn1cc[n+](c1)C
C1026,C=CCn1cc[n+](c1)CC=C
C1027,CCOC(=O)C[n+]1c(C)n(c2c1cccc2)Cc1ccccc1
C1028,CCCCCCCCCCCCCCCCCCOCC(COC[n+]1ccn(c1)C)OCCCCCCCCCCCCCCCCCC
C1029,CCC[N+](=C1N(C)CCCN1C)C
C1030,FC(CC[n+]1ccn(c1)CCO[Si](C)(C)C)(F)F
C1032,CCCCCCCCCC[n+]1c2cc(Cl)c(cc2n(c1C)CCCC(=O)O)Cl
C1033,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](cn1C)Cc1ccccc1
C1034,N#CCCC[n+]1cn(c2c1c(C)ccc2)C(CC#N)C
C1035,CCCCCCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC
C1036,CCCCCC[n+]1ccn(c1C)C
C1037,CCc1n(cc[n+]1OCc1c(Cl)cccc1Cl)OCc1c(Cl)cccc1Cl
C1038,CC[N+](CCCOc1ccccc1)(CCCOc1ccccc1)CC
C1039,CCCC[n+]1nn(c2c1cccc2)CC
C1040,Cc1ccc(c(c1)[N+](CC=Cc1ccccc1)(C)C)O
C1041,CC=C([C@H]([n+]1ccccc1)C)C
C1042,COc1cc(ccc1OC)C(=O)C[n+]1ccn(c1)C
C1043,Cc1cc(C)c(c(c1)C)[n+]1ccn(c1)Cc1cc2ccc1CCc1ccc(CC2)c(c1)P(c1ccccc1)c1ccccc1
C1044,OCC[N+]1(C)CCOCC1
C1045,CC([N+](Cc1ccccc1)(C)C)c1ccccc1
C1046,N#CCC[n+]1ccn(c1)CC(=O)c1ccccc1
C1047,Cc1n(OCc2ccc(cc2)N(=O)=O)cc[n+]1OCc1ccc(cc1)N(=O)=O
C1048,O=C(C1CCCCC1)C[n+]1ccccc1
C1049,CCOC(=O)c1ccc[n+](c1)C
C1050,CCCn1cc[n+](c1)CC(=O)c1ccccc1
C1051,COCC[N+]1(C)CCOCC1
C1052,CCc1n(cc[n+]1CC(=O)c1ccc(cc1)Cl)Oc1ccccc1
C1053,COCC[N+](CCOC)(CC)CC
C1054,CCCCC([N+](Cc1ccccc1)(C)C)C(=O)OCC
C1055,Brc1ccc(cc1)COn1cc[n+](c1C)OCc1ccc(cc1)Br
C1056,C[N+](c1ccccc1)(C)C
C1057,FS(C(C(CCCC[n+]1ccccc1)(F)F)(F)F)(F)(F)(F)F
C1058,Cc1ccc(cc1)C[N+](Cc1ccc(cc1)C)(C)C
C1059,CCC[n+]1cccc(c1)C(=O)N
C1060,C=C(C(=O)O)C[n+]1ccccc1
C1061,CC[n+]1c(C)cccc1C
C1062,COc1ccc(cc1)C[N+](C)(C)C
C1063,CCCOc1cccc(c1)C(=O)C[n+]1ccn(c1)C
C1064,CCCCCCC[n+]1c2cc(Cl)c(cc2n(c1C)CCCC(=O)O)Cl
C1065,C[n+]1ccc(c(c1)O)C
C1066,CC(=O)C[n+]1cn(c2c1cccc2)C
C1067,COc1ccc2c(c1)[n+](CC(=O)c1ccc(cc1)N(=O)=O)cn2C
C1068,O=C(c1ccccc1)CSc1n(C)c2c([n+]1N)cccc2
C1069,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](cn1C)CCOc1ccccc1
C1070,CCCCCCCCCCCCOc1ccccc1[N+](CCCCCCCCCCCC)(C)C
C1072,CCOCC[N+](CC)(CC)CC
C1073,CC(=O)Nc1cccc(c1)C(=O)C[n+]1ccn(c1)C
C1075,C[NH+]1CCCC1
C1076,CC[n+]1ccc(cc1)c1ccncc1
C1077,C[n+]1ccn(c1)CCCSC(=S)n1cncc1
C1078,Nc1cn(c([n+]1C)c1ccccc1)c1ccccc1
C1079,Cc1cc(C)c(c(c1)C)n1cc[n+](c1)C
C1080,CCCCCCCCCC[N+](CCCCCCCCCCC(=O)O)(C)C
C1081,COC(=O)C=Cc1ccc(cc1)C[n+]1ccn(c1)C(=O)c1ccccc1
C1083,CCCC[n+]1ccc(cc1)N(C)C
C1084,BrCC(C[n+]1ccn(c1)C)Br
C1085,ClCCC[n+]1ccccc1
C1086,Cn1cc[n+](c1C)C
C1087,CCCC[n+]1cc(C)cc(c1)C
